global_covid_metrics2022_H1
Country,Date,Confirmed Cases,Confirmed Deaths,Population
Malaysia,2022-01-30,2865984,31965,32365998
Maldives,2022-01-30,136126,275,540542
Mali,2022-01-30,30045,711,20250834
Malta,2022-01-30,67548,547,441539
Marshall Islands,2022-01-30,7,0,59194
Martinique,2022-01-30,84471,827,375265
Mauritania,2022-01-30,58198,953,4649660
Mauritius,2022-01-30,104802,822,1271767
Mayotte,2022-01-30,36282,187,272813
Mexico,2022-01-30,4930069,305893,128932753
Micronesia,2022-01-30,1,0,115021
Moldova,2022-01-30,438249,10635,4033963
Monaco,2022-01-30,8183,46,39244
Mongolia,2022-01-30,837124,2109,3278292
Montenegro,2022-01-30,219303,2555,628062
Montserrat,2022-01-30,163,1,4999
Morocco,2022-01-30,1131395,15362,36910558
Mozambique,2022-01-30,223811,2170,31255435
Burma,2022-01-30,535254,19310,54409794
Namibia,2022-01-30,155840,3967,2540916
Nepal,2022-01-30,950441,11735,29136808
Netherlands,2022-01-30,4432484,21272,17134873
New Caledonia,2022-01-30,18643,283,285491
New Zealand,2022-01-30,16416,53,4822233
Nicaragua,2022-01-30,13681,220,6624554
Niger,2022-01-30,8649,298,24206636
Nigeria,2022-01-30,253023,3135,206139587
North Korea,2022-01-30,0,0,25778815
North Macedonia,2022-01-30,268191,8383,2083380
Northern Mariana Islands,2022-01-30,4864,23,57557
Norway,2022-01-30,765061,1439,5421242
Oman,2022-01-30,336460,4134,5106622
Pakistan,2022-01-30,1425039,29269,220892331
Palau,2022-01-30,1478,0,18092
West Bank and Gaza,2022-01-30,504992,5076,5101416
Panama,2022-01-30,697124,7716,4314768
Papua New Guinea,2022-01-30,36866,597,8947027
Paraguay,2022-01-30,570469,17231,7132530
Peru,2022-01-30,3224406,205505,32971846
Philippines,2022-01-30,3545680,53891,109581085
Poland,2022-01-30,4852677,105161,37846605
Portugal,2022-01-30,2611886,19856,10196707
Puerto Rico,2022-01-30,457057,3854,2860840
Qatar,2022-01-30,337638,645,2881060
Reunion,2022-01-30,180531,500,895308
Romania,2022-01-30,2196394,59984,19237682
Russia,2022-01-30,11547333,324060,145934460
Rwanda,2022-01-30,128841,1438,12952209
St. Martin (French part),2022-01-30,9439,61,38659
Samoa,2022-01-30,30,0,198410
San Marino,2022-01-30,12462,109,33938
São Tomé and Príncipe,2022-01-30,5885,69,219161
Saudi Arabia,2022-01-30,683053,8936,34813867
Senegal,2022-01-30,84936,1944,16743930
Serbia,2022-01-30,1662446,13570,6802111
Seychelles,2022-01-30,36559,149,98340
Sierra Leone,2022-01-30,7622,125,7976985
Singapore,2022-01-30,348330,854,5850343
Sint Maarten,2022-01-30,9285,79,42882
Slovakia,2022-01-30,1562107,17817,5459643
Slovenia,2022-01-30,702201,5857,2078932
Solomon Islands,2022-01-30,898,5,686878
Somalia,2022-01-30,25388,1335,15893219
South Africa,2022-01-30,3603856,95022,59308690
South Korea,2022-01-30,845709,6755,51269183
South Sudan,2022-01-30,16779,137,11193729
Spain,2022-01-30,9779130,92966,46754783
Sri Lanka,2022-01-30,610103,15420,21413250
St. Barthelemy,2022-01-30,3435,6,9885
St. Helena,2022-01-30,4,0,6071
St. Kitts and Nevis,2022-01-30,5422,33,53192
St. Lucia,2022-01-30,20909,326,183629
St. Pierre and Miquelon,2022-01-30,875,0,5795
St. Vincent and Grenadines,2022-01-30,9447,93,110947
Sudan,2022-01-30,57106,3422,43849269
Suriname,2022-01-30,73162,1260,586634
Sweden,2022-01-30,2070456,15855,10099270
Switzerland,2022-01-30,2131077,12684,8654618
Syria,2022-01-30,51341,2986,17500657
Tajikistan,2022-01-30,17663,125,9537642
Tanzania,2022-01-30,32920,778,59734213
Thailand,2022-01-30,2440542,22157,69799978
Timor-Leste,2022-01-30,19908,122,1318442
Togo,2022-01-30,36491,268,8278737
Tonga,2022-01-30,1,0,105697
Trinidad and Tobago,2022-01-30,111190,3395,1399491
Tunisia,2022-01-30,901107,26229,11818618
Turkey,2022-01-30,11526621,87234,84339067
Turks and Caicos Islands,2022-01-30,5727,34,38718
U.S. Virgin Islands,2022-01-30,14846,99,104423
Uganda,2022-01-30,161693,3527,45741000
Ukraine,2022-01-30,4232143,106793,43733759
United Arab Emirates,2022-01-30,843030,2240,9890400
United Kingdom,2022-01-30,16468522,155698,67886004
United States,2022-01-30,74048709,882355,331002647
Uruguay,2022-01-30,661441,6459,3473727
Uzbekistan,2022-01-30,221919,1561,33469199
Vanuatu,2022-01-30,7,1,307150
Holy See,2022-01-30,29,0,809
Venezuela,2022-01-30,484021,5440,28435943
Vietnam,2022-01-30,2263053,37668,97338583
Wallis and Futuna,2022-01-30,454,7,11246
Yemen,2022-01-30,10942,2011,29825968
Zambia,2022-01-30,304922,3915,18383956
Zimbabwe,2022-01-30,229460,5337,14862927
Afghanistan,2022-01-31,162926,7414,38928341
Albania,2022-01-31,258543,3346,2877800
Algeria,2022-01-31,252117,6579,43851043
American Samoa,2022-01-31,18,0,55197
Andorra,2022-01-31,35958,145,77265
Angola,2022-01-31,98116,1895,32866268
Anguilla,2022-01-31,2324,8,15002
Antarctica,2022-01-31,11,0,
Antigua and Barbuda,2022-01-31,6627,127,97928
Argentina,2022-01-31,8378656,121273,45195777
Armenia,2022-01-31,367795,8053,2963234
Aruba,2022-01-31,33000,193,106766
Australia,2022-01-31,2580386,3835,25499881
Austria,2022-01-31,1835602,17207,9006400
Azerbaijan,2022-01-31,658470,8734,10139175
Bahamas,2022-01-31,32562,746,393248
Bahrain,2022-01-31,374575,1408,1701583
Bangladesh,2022-01-31,1798833,28394,164689383
Barbados,2022-01-31,44430,280,287371
Belarus,2022-01-31,742953,6052,9449321
Belgium,2022-01-31,3155239,29052,11589616
Belize,2022-01-31,50487,625,397621
Benin,2022-01-31,26450,163,12123198
Bermuda,2022-01-31,10793,117,62273
Bhutan,2022-01-31,4891,4,771612
Bolivia,2022-01-31,855705,20951,11673029
Bosnia and Herzegovina,2022-01-31,347467,14447,3280815
Botswana,2022-01-31,253036,2581,2351625
Brazil,2022-01-31,25463530,627589,212559409
British Virgin Islands,2022-01-31,5875,49,30237
Brunei,2022-01-31,16476,98,437483
Bulgaria,2022-01-31,951965,33318,6948445
Burkina Faso,2022-01-31,20624,366,20903278
Burundi,2022-01-31,37432,38,11890781
Cambodia,2022-01-31,121355,3015,16718971
Cameroon,2022-01-31,116718,1880,26545864
Canada,2022-01-31,3073654,34614,37742157
Cape Verde,2022-01-31,55695,396,555988
"Bonaire, Sint Eustatius and Saba",2022-01-31,7001,28,26221
Cayman Islands,2022-01-31,13788,15,65720
Central African Republic,2022-01-31,13919,110,4829764
Chad,2022-01-31,7155,190,16425859
Channel Islands,2022-01-31,0,0,173859
Chile,2022-01-31,2165984,39721,19116209
China,2022-01-31,153135,5700,1471286879
Colombia,2022-01-31,5887261,134300,50882884
Comoros,2022-01-31,7832,160,869595
Congo (Brazzaville),2022-01-31,23705,371,5518092
Congo (Kinshasa),2022-01-31,85379,1278,89561404
Cook Islands,2022-01-31,2,0,17564
Costa Rica,2022-01-31,694865,7575,5094114
Cote d'Ivoire,2022-01-31,80718,785,26378275
Croatia,2022-01-31,937167,13827,4105268
Cuba,2022-01-31,1044790,8399,11326616
Curacao,2022-01-31,37128,232,164100
Cyprus,2022-01-31,256746,733,1207361
Czechia,2022-01-31,3013454,37209,10708982
Denmark,2022-01-31,1742569,3755,5792203
Djibouti,2022-01-31,15464,189,988002
Dominica,2022-01-31,9032,51,71991
Dominican Republic,2022-01-31,555245,4307,10847904
Ecuador,2022-01-31,732038,34533,17643060
Egypt,2022-01-31,425911,22635,102334403
El Salvador,2022-01-31,135109,3899,6486201
Equatorial Guinea,2022-01-31,15802,182,1402985
Eritrea,2022-01-31,9536,98,3546427
Estonia,2022-01-31,337543,2033,1326539
Eswatini,2022-01-31,68367,1375,1160164
Ethiopia,2022-01-31,465158,7337,114963583
Falkland Islands,2022-01-31,89,0,3483
Faroe Islands,2022-01-31,19625,18,48865
Fiji,2022-01-31,62855,801,896444
Finland,2022-01-31,489870,1990,5540718
France,2022-01-31,18713087,128210,65273512
French Guiana,2022-01-31,75242,371,298682
French Polynesia,2022-01-31,48266,636,280904
Gabon,2022-01-31,46925,301,2225728
Gambia,2022-01-31,11842,362,2416664
Georgia,2022-01-31,1175923,14980,3989175
Germany,2022-01-31,9815533,117786,83783945
Ghana,2022-01-31,156920,1395,31072945
Gibraltar,2022-01-31,12950,101,33691
Greece,2022-01-31,1940723,23500,10423056
Greenland,2022-01-31,10707,5,56772
Grenada,2022-01-31,12336,210,112519
Guadeloupe,2022-01-31,90749,844,400127
Guam,2022-01-31,32331,290,168783
Guatemala,2022-01-31,690290,16385,17915567
Guernsey,2022-01-31,11193,30,
Guinea,2022-01-31,36166,419,13132792
Guinea-Bissau,2022-01-31,7586,156,1967998
Guyana,2022-01-31,59889,1168,786559
Haiti,2022-01-31,29217,786,11402533
Honduras,2022-01-31,391874,10512,9904608
Hungary,2022-01-31,1553405,41405,9660350
Iceland,2022-01-31,67673,46,341250
India,2022-01-31,41469499,496242,1380004385
Indonesia,2022-01-31,4353370,144320,273523621
