Country,Date,Confirmed Cases,Confirmed Deaths,Population
Japan,6/27/22,9253052,31151,126476458
Jersey,6/27/22,51792,131,
Jordan,6/27/22,1699197,14068,10203140
Kazakhstan,6/27/22,1395533,19018,18776707
Kenya,6/27/22,332459,5652,53771300
Kiribati,6/27/22,3236,13,119446
Kosovo,6/27/22,228809,3140,1935259
Kuwait,6/27/22,643004,2555,4270563
Kyrgyzstan,6/27/22,201024,2991,6524191
Laos,6/27/22,210251,757,7275556
Latvia,6/27/22,833711,5855,1886202
Lebanon,6/27/22,1108213,10461,6825442
Lesotho,6/27/22,33938,699,2142252
Liberia,6/27/22,7493,294,5057677
Libya,6/27/22,502138,6430,6871287
Liechtenstein,6/27/22,17814,85,38137
Lithuania,6/27/22,1159567,9168,2722291
Luxembourg,6/27/22,258467,1088,625976
Madagascar,6/27/22,65381,1398,27691019
Malawi,6/27/22,86410,2645,19129955
Malaysia,6/27/22,4558558,35754,32365998
Maldives,6/27/22,181586,305,540542
Mali,6/27/22,31158,737,20250834
Malta,6/27/22,101453,740,441539
Marshall Islands,6/27/22,18,0,59194
Martinique,6/27/22,188959,957,375265
Mauritania,6/27/22,59494,982,4649660
Mauritius,6/27/22,229479,1002,1271767
Mayotte,6/27/22,37877,187,272813
Mexico,6/27/22,5965958,325596,128932753
Micronesia,6/27/22,38,0,115021
Moldova,6/27/22,519741,11563,4033963
Monaco,6/27/22,12887,57,39244
Mongolia,6/27/22,926282,2179,3278292
Montenegro,6/27/22,239552,2725,628062
Montserrat,6/27/22,1016,8,4999
Morocco,6/27/22,1205293,16101,36910558
Mozambique,6/27/22,227660,2212,31255435
Burma,6/27/22,613568,19434,54409794
Namibia,6/27/22,169076,4061,2540916
Nepal,6/27/22,979569,11952,29136808
Netherlands,6/27/22,8165521,22358,17134873
New Caledonia,6/27/22,63515,313,285491
New Zealand,6/27/22,1322476,1437,4822233
Nicaragua,6/27/22,14619,241,6624554
Niger,6/27/22,9031,310,24206636
Nigeria,6/27/22,256958,3144,206139587
North Korea,6/27/22,1,6,25778815
North Macedonia,6/27/22,313540,9322,2083380
Northern Mariana Islands,6/27/22,11569,34,57557
Norway,6/27/22,1445034,3280,5421242
Oman,6/27/22,390244,4628,5106622
Pakistan,6/27/22,1534603,30392,220892331
Palau,6/27/22,5201,6,18092
West Bank and Gaza,6/27/22,659853,5660,5101416
